year,cash.receipts,countyfp,other.income,expenses,net.income,Total.acres,Dem_RUCA,Dem_Desc,edr,planning.region
2003,178686000,133,14373000,162822000,25444000,296669,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2003,87541000,135,27567000,69484000,52192000,692633,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2003,13443000,137,3903000,15592000,1070000,164613,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2003,56334000,139,11081000,59820000,6242000,137793,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,47352000,141,4839000,45132000,8856000,168605,D,Entirely urban,EDR  7W- Central,Central Minnesota
2003,168109000,143,19572000,154430000,30247000,357894,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,374677000,145,54562000,349722000,72425000,729648,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2003,126269000,147,12931000,131150000,5700000,250607,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,145007000,149,15278000,125329000,32164000,334538,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,149925000,151,20147000,160190000,5412000,446050,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2003,104159000,153,15133000,108488000,8835000,504797,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2003,77679000,155,14490000,81983000,8088000,353145,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2003,108747000,157,16803000,100238000,23288000,295062,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,41214000,159,3903000,49072000,-4942000,216764,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2003,118889000,161,13484000,115701000,14648000,253897,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,62127000,163,9130000,67955000,2817000,103108,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2003,136641000,165,13201000,127116000,20255000,267595,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2003,119066000,167,18419000,104924000,34669000,456281,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2003,137980000,169,19538000,143531000,11073000,317260,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2003,97438000,171,18544000,109625000,3415000,337394,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2003,149427000,173,16342000,132528000,28831000,461176,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2004,10488407000,000,1261091000,9546918000,2377071000,29762848,NA,Minnesota,Minnesota,Minnesota
2004,12635000,001,1629000,15163000,-545000,239324,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2004,40478000,003,5659000,35263000,11086000,62367,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,106863000,005,10287000,105576000,12238000,479627,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,21633000,007,2971000,18755000,6278000,328332,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2004,107991000,009,14929000,96624000,27010000,215768,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2004,68579000,011,9953000,62135000,19204000,295834,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2004,282614000,013,21615000,231238000,78973000,435579,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2004,227985000,015,20974000,189662000,63659000,369548,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,9213000,017,1133000,9505000,1124000,157114,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2004,75993000,019,9702000,69228000,17974000,173334,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,22915000,021,3004000,20216000,6042000,237281,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2004,116999000,023,18736000,107384000,31501000,348832,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2004,30058000,025,5425000,32616000,3476000,182796,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2004,142948000,027,21041000,137484000,27169000,602811,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2004,21947000,029,1649000,22930000,1066000,299262,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2004,0,031,0,0,0,2370,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2004,186807000,033,20434000,153325000,59019000,389644,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,15047000,035,2253000,16885000,587000,163638,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2004,138312000,037,21443000,127449000,34296000,212712,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,132286000,039,15144000,122755000,27906000,264494,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2004,61398000,041,9231000,54842000,17565000,330887,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,205974000,043,25835000,186838000,50597000,437950,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,180529000,045,24910000,185942000,23258000,503744,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,202419000,047,22348000,181413000,47940000,419115,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,208799000,049,26550000,186976000,51882000,424611,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,76455000,051,15003000,75027000,19124000,324753,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2004,54430000,053,8401000,52040000,11322000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,87821000,055,10398000,74442000,25227000,305329,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,27592000,057,4271000,25865000,5726000,147830,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2004,26578000,059,5363000,31744000,803000,217561,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2004,7660000,061,995000,7277000,1581000,110208,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2004,215217000,063,22395000,181234000,61731000,425229,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,21321000,065,3227000,22890000,2204000,198210,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2004,255557000,067,23545000,234869000,48018000,430618,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2004,72763000,069,16612000,75963000,11233000,586929,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2004,5506000,071,593000,4930000,1281000,129303,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2004,129079000,073,18122000,116164000,35369000,451131,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2004,308000,075,67000,396000,-21000,2118,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2004,9751000,077,2446000,7573000,4488000,129733,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2004,114366000,079,13819000,103662000,27168000,254861,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,97778000,081,13077000,94969000,18713000,321909,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2004,211912000,083,18302000,188204000,47165000,420627,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,96577000,085,14273000,92144000,21163000,286063,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2004,26088000,087,6538000,32405000,573000,234934,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2004,103264000,089,28162000,125429000,2966000,918517,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,359983000,091,28560000,281917000,112852000,436169,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,156442000,093,18423000,153231000,24875000,345319,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2004,27342000,095,3989000,25430000,6514000,147217,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2004,210388000,097,20860000,177087000,55142000,551913,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2004,215333000,099,25650000,201593000,44787000,428670,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,173169000,101,19436000,148134000,49365000,429230,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2004,207502000,103,16040000,164979000,61462000,258913,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,256229000,105,25232000,213628000,73706000,437274,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,105998000,107,18436000,99659000,23591000,533713,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2004,128639000,109,17881000,134774000,14636000,346914,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2004,254129000,111,27990000,233354000,50825000,1035346,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,21299000,113,10018000,29339000,1432000,366973,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,43888000,115,3593000,44601000,3778000,354839,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2004,143911000,117,12321000,123650000,35262000,286212,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,210323000,119,39931000,231937000,15662000,1167967,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,100909000,121,18659000,101406000,20575000,371354,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,3383000,123,23000,2924000,482000,310,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,25208000,125,7421000,30469000,1889000,260158,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2004,278967000,127,26241000,234406000,77585000,540058,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,331612000,129,31800000,301826000,67250000,603151,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2004,127488000,131,14495000,115046000,29187000,274883,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,209286000,133,16014000,177481000,52091000,296245,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2004,56453000,135,18360000,71728000,1697000,691688,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2004,13565000,137,3047000,16569000,496000,164754,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2004,61112000,139,11995000,59332000,14963000,134551,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,52131000,141,5498000,46612000,10460000,166415,D,Entirely urban,EDR  7W- Central,Central Minnesota
2004,196078000,143,19053000,165304000,53401000,357255,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,455766000,145,47579000,391117000,116140000,725335,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2004,145516000,147,13230000,141057000,20469000,250032,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,171786000,149,17424000,143146000,49324000,334360,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,160475000,151,22506000,166493000,19816000,445262,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2004,124281000,153,11687000,115113000,21940000,503368,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2004,81611000,155,18032000,88839000,13880000,352791,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2004,127172000,157,14059000,105706000,37104000,294187,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,41997000,159,3941000,45811000,287000,212200,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2004,141406000,161,14501000,126182000,32988000,253496,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,63853000,163,9281000,69946000,3664000,100613,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2004,174879000,165,15023000,138055000,55734000,267073,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2004,115783000,167,19676000,109427000,26278000,452101,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2004,162906000,169,15634000,148317000,32119000,316733,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2004,120973000,171,16454000,112335000,27673000,334197,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2004,168791000,173,18634000,141527000,50551000,460772,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2005,10105460000,000,2039121000,9594635000,2863652000,29742031,NA,Minnesota,Minnesota,Minnesota
2005,10957000,001,1809000,14015000,-1778000,235688,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2005,38198000,003,6561000,33173000,11462000,60028,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,112633000,005,14788000,107358000,19065000,477533,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,22204000,007,4574000,19462000,6367000,324987,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2005,101443000,009,23435000,94296000,29597000,214654,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2005,60469000,011,18518000,63974000,19335000,295820,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2005,267799000,013,37598000,229674000,88079000,527563,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2005,218961000,015,34298000,188529000,73625000,369122,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,8679000,017,1082000,9103000,251000,152942,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2005,69392000,019,14748000,69983000,16498000,171733,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,30668000,021,5308000,21294000,13853000,234904,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2005,115688000,023,31420000,113046000,42546000,348347,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2005,28970000,025,8084000,33267000,4507000,180587,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2005,142241000,027,26285000,140276000,27628000,600542,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2005,22356000,029,3126000,21790000,2868000,300112,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2005,0,031,0,0,0,2375,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2005,172258000,033,35826000,157012000,62425000,389388,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,14373000,035,3414000,16365000,1069000,161939,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2005,130814000,037,32359000,136389000,30922000,210901,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,125045000,039,26127000,123240000,34643000,264202,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2005,55474000,041,14870000,55210000,16969000,328769,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,189980000,043,44280000,190729000,57388000,437790,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,170778000,045,42329000,181787000,38672000,502206,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,192434000,047,39973000,182065000,61137000,418647,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,196868000,049,41686000,190725000,53500000,423699,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,63547000,051,23564000,77571000,13891000,325035,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2005,50476000,053,11261000,51572000,10630000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,82042000,055,15139000,72793000,25823000,306019,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,30325000,057,6567000,26900000,10169000,144374,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2005,22860000,059,9225000,32751000,176000,216202,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2005,7401000,061,1126000,7480000,723000,108993,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2005,213033000,063,37297000,185818000,77815000,424553,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,18429000,065,4722000,21206000,1407000,195874,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2005,250331000,067,39774000,222037000,71448000,429405,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2005,54673000,069,24804000,69444000,7957000,586546,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2005,5250000,071,795000,4974000,831000,127733,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2005,118681000,073,32389000,115308000,45309000,450906,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2005,301000,075,80000,331000,46000,2396,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2005,6772000,077,3160000,7210000,2478000,129049,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2005,105897000,079,22792000,105725000,28085000,254677,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,100550000,081,21708000,99279000,28261000,321109,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2005,211289000,083,32622000,194791000,59396000,420009,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,92749000,085,26876000,97534000,27528000,285231,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2005,27017000,087,10317000,33396000,3907000,233672,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2005,108531000,089,39091000,132209000,12503000,916763,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,351173000,091,49653000,281699000,133858000,436055,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,146232000,093,30650000,154545000,26799000,344157,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2005,24134000,095,6253000,26650000,3778000,145029,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2005,208028000,097,36117000,173414000,67146000,544620,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2005,210426000,099,44634000,206748000,60400000,428292,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,169085000,101,35821000,150516000,65912000,428919,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2005,206238000,103,26808000,167301000,72036000,258444,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,248990000,105,44296000,213660000,92870000,436881,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,114932000,107,24519000,102802000,36999000,533613,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2005,121261000,109,29909000,132094000,24332000,347297,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2005,239532000,111,43710000,232697000,51016000,1027975,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,25223000,113,14958000,31057000,8759000,366649,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,40859000,115,4880000,43317000,1485000,347710,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2005,142000000,117,21160000,123168000,45389000,286087,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,237908000,119,49489000,242740000,37876000,1165377,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,99464000,121,27327000,102389000,28246000,369534,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,3088000,123,41000,2408000,708000,288,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,26623000,125,10153000,31359000,4627000,260100,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2005,270147000,127,48000000,235958000,97136000,539815,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,326187000,129,56107000,295317000,101965000,603044,A,Entirely rural,EDR  6E- Southwest Central,Central Minnesota
2005,123367000,131,24111000,114289000,37032000,273463,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,216864000,133,28298000,180956000,71975000,296096,C,Urban/town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2005,51812000,135,27124000,71894000,6093000,685752,B,Town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2005,13608000,137,2979000,16131000,-158000,164816,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2005,55267000,139,17828000,56970000,17942000,131830,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,56224000,141,8910000,47779000,12240000,162236,D,Entirely urban,EDR  7W- Central,Central Minnesota
2005,184374000,143,32834000,168329000,56833000,356653,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,434249000,145,69801000,391937000,110704000,720826,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2005,138871000,147,24085000,139014000,30075000,249395,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,166846000,149,30066000,148614000,54530000,333910,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,154024000,151,40141000,163506000,38867000,446543,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2005,122501000,153,21649000,114926000,27449000,501368,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2005,66803000,155,31185000,89918000,13459000,352572,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2005,117978000,157,20938000,107981000,33335000,293124,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,40218000,159,6315000,41442000,4929000,212921,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2005,137454000,161,26979000,128665000,43426000,252680,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,65163000,163,13243000,68149000,11214000,99545,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2005,157904000,165,26154000,134262000,58338000,266858,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2005,100287000,167,25199000,108172000,19714000,452679,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2005,154079000,169,21826000,146946000,29994000,315854,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2005,113463000,171,24737000,110771000,30214000,329666,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2005,153738000,173,34427000,143054000,55099000,460334,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2006,11024820000,000,1417662000,9873643000,2385313000,29622479,NA,Minnesota,Minnesota,Minnesota
2006,11435000,001,1288000,13400000,-203000,231827,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2006,35299000,003,5605000,31621000,9417000,57385,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,123811000,005,11635000,110811000,25354000,472753,C,Urban/town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,22851000,007,3024000,20138000,6725000,319018,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2006,102793000,009,20802000,94196000,30901000,214404,C,Urban/town/rural mix,EDR  7W- Central,Central Minnesota
2006,71776000,011,11419000,65672000,14066000,294603,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2006,289511000,013,22801000,234883000,70704000,527563,D,Entirely urban,EDR  9 - South Central,Southwest Minnesota
2006,233890000,015,22385000,190898000,60084000,366144,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,8161000,017,886000,8799000,657000,153388,C,Urban/town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2006,73672000,019,10520000,70325000,12196000,169310,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,24184000,021,3896000,23071000,6042000,231497,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2006,143028000,023,20546000,118180000,38761000,348006,B,Town/rural mix,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2006,30373000,025,6865000,33518000,3438000,177257,D,Entirely urban,EDR  7E- East Central,Central Minnesota
2006,165697000,027,20899000,144631000,43022000,596476,D,Entirely urban,EDR  4 - West Central,Northwest Minnesota
2006,21650000,029,1701000,20949000,3291000,299730,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2006,0,031,0,0,0,2364,A,Entirely rural,EDR  3 - Arrowhead,Northeast Minnesota
2006,192831000,033,21986000,164021000,42922000,389104,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,14082000,035,2113000,16186000,431000,161200,B,Town/rural mix,EDR  5 - North Central,Northwest Minnesota
2006,149187000,037,24867000,146041000,24705000,208810,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,135742000,039,16904000,126576000,21591000,263739,D,Entirely urban,EDR 10 - Southeast,Southeast Minnesota
2006,54518000,041,11122000,55879000,8952000,324743,B,Town/rural mix,EDR  4 - West Central,Northwest Minnesota
2006,218777000,043,27686000,197320000,39332000,437627,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,180861000,045,28679000,178823000,25732000,501121,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,212945000,047,24772000,186701000,44482000,418051,B,Town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,211965000,049,29831000,196124000,41200000,422244,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,79720000,051,15347000,79332000,11562000,323270,A,Entirely rural,EDR  4 - West Central,Northwest Minnesota
2006,52531000,053,10200000,51456000,11184000,0,D,Entirely urban,EDR 11 - 7 County Twin Cities,Seven County Mpls-St Paul
2006,81178000,055,11056000,72401000,19212000,304409,C,Urban/town/rural mix,EDR 10 - Southeast,Southeast Minnesota
2006,26649000,057,5237000,27589000,6184000,143328,B,Town/rural mix,EDR  2 - Headwaters,Northwest Minnesota
2006,25152000,059,7478000,31837000,303000,214980,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2006,7904000,061,793000,7768000,1265000,108128,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2006,226919000,063,25993000,191316000,54562000,423552,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,19057000,065,3944000,21440000,2092000,195759,C,Urban/town/rural mix,EDR  7E- East Central,Central Minnesota
2006,267761000,067,28710000,223866000,65793000,428760,B,Town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2006,80516000,069,15940000,80416000,17017000,586976,A,Entirely rural,EDR  1 - Northwest,Northwest Minnesota
2006,4785000,071,527000,5035000,478000,126775,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2006,138487000,073,19092000,115444000,34796000,450628,A,Entirely rural,EDR  6W- Upper Minnesota Valley,Southwest Minnesota
2006,292000,075,87000,360000,27000,2386,B,Town/rural mix,EDR  3 - Arrowhead,Northeast Minnesota
2006,6629000,077,2095000,6719000,2172000,128340,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2006,119676000,079,16402000,108145000,24090000,253560,C,Urban/town/rural mix,EDR  9 - South Central,Southwest Minnesota
2006,108671000,081,14060000,103985000,15519000,322470,A,Entirely rural,EDR  8 - Southwest,Southwest Minnesota
2006,237319000,083,18406000,204267000,44797000,419694,B,Town/rural mix,EDR  8 - Southwest,Southwest Minnesota
2006,109734000,085,17849000,102041000,20532000,284659,C,Urban/town/rural mix,EDR  6E- Southwest Central,Central Minnesota
2006,33157000,087,6326000,33589000,5606000,237401,A,Entirely rural,EDR  2 - Headwaters,Northwest Minnesota
2006,144974000,089,26865000,155769000,19038000,916612,C,Urban/town/rural mix,EDR  1 - Northwest,Northwest Minnesota
2006,379248000,091,29822000,290768000,110758000,435385,B,Town/rural mix,EDR  9 - South Central,Southwest Minnesota
