GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "27143","Sibley, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",15395,15345,15254,15202,15126,15164,15263,15283,15140,15254,15160,15075,15050,14925,14887,14815,14904,15028
 "27143","Sibley, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",25084,25757,27007,30045,31319,32141,33714,36554,35319,37121,40276,43219,43073,43743,45825,45256,47136,46632
 "27143","Sibley, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",157544,174634,187228,207778,213238,207747,208367,231799,220148,245296,268482,305320,294535,270716,280762,266489,279602,251172
 "27143","Sibley, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",16061,17311,18155,18503,19083,20105,21209,21790,23160,23885,22658,23410,25832,26086,26235,30197,30995,32106
 "27143","Sibley, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",9044,9693,10135,10263,10620,11247,11713,12310,13112,13599,12025,12002,14418,14620,14759,16366,16930,17993
 "27143","Sibley, MN",4,CAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",7017,7618,8020,8240,8463,8858,9496,9480,10048,10286,10633,11408,11414,11466,11476,13831,14065,14113
 "27143","Sibley, MN",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",106011,108866,112332,129341,135465,148036,155439,157051,136404,137493,148161,143037,154651,163988,172527,167907,177822,187159
 "27143","Sibley, MN",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",247494,266189,281405,318616,329620,335678,342597,367060,333392,358904,393985,424947,423354,408618,427054,404199,426429,406225
 "27143","Sibley, MN",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",74924,60831,60691,63090,64363,67853,79827,88273,87532,86495,97306,110091,106690,118859,125234,132456,139482,150360
 "27143","Sibley, MN",4,CAINC5N,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",63743,68220,69867,75035,79749,83851,92150,103317,113803,120846,119295,116494,118212,125390,129906,133820,136611,144198
 "27143","Sibley, MN",4,CAINC5N,50,"..."," Wages and salaries","Thousands of dollars",91119,98694,101743,102330,103487,107002,112320,113223,121701,125487,126151,135701,132763,138396,141124,157359,159283,164408
 "27143","Sibley, MN",4,CAINC5N,60,"..."," Supplements to wages and salaries","Thousands of dollars",23776,26025,28495,29703,30924,29754,31818,32840,34539,36527,38366,37915,38002,39716,39115,46616,44646,46317
 "27143","Sibley, MN",4,CAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 6/","Thousands of dollars",16759,18407,20475,21463,22461,20896,22322,23360,24491,26241,27733,26507,26588,28250,27639,32785,30581,32204
 "27143","Sibley, MN",4,CAINC5N,62,"...","  Employer contributions for government social insurance","Thousands of dollars",7017,7618,8020,8240,8463,8858,9496,9480,10048,10286,10633,11408,11414,11466,11476,13831,14065,14113
 "27143","Sibley, MN",4,CAINC5N,70,"..."," Proprietors' income 7/","Thousands of dollars",42649,49915,56990,75745,78827,70991,64229,85736,63908,83282,103965,131704,123770,92604,100523,62514,75673,40447
 "27143","Sibley, MN",4,CAINC5N,71,"...","  Farm proprietors' income","Thousands of dollars",13158,18129,23649,41294,47306,40495,36394,59748,32600,44833,58697,83262,81454,55375,62461,22309,33473,-3363
 "27143","Sibley, MN",4,CAINC5N,72,"...","  Nonfarm proprietors' income","Thousands of dollars",29491,31786,33341,34451,31521,30496,27835,25988,31308,38449,45268,48442,42316,37229,38062,40205,42200,43810
 "27143","Sibley, MN",4,CAINC5N,81,"111-112"," Farm earnings","Thousands of dollars",20359,25583,31181,49347,55774,49520,48749,69932,46064,55946,67141,96195,91381,65277,73330,34440,44461,8269
 "27143","Sibley, MN",4,CAINC5N,82,"..."," Nonfarm earnings","Thousands of dollars",137185,149051,156047,158431,157464,158227,159618,161867,174084,189350,201341,209125,203154,205439,207432,232049,235141,242903
 "27143","Sibley, MN",4,CAINC5N,90,"113-814","  Private nonfarm earnings","Thousands of dollars",106792,115865,121183,120728,118041,118825,121818,122612,132348,146533,159399,167065,160227,167230,167638,191387,193224,198642
 "27143","Sibley, MN",4,CAINC5N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2874,2142,2034,1928,2749,3185,3345
 "27143","Sibley, MN",4,CAINC5N,101,"113","    Forestry and logging","Thousands of dollars",87,85,35,96,106,108,8,19,69,122,64,58,46,35,14,31,53,57
 "27143","Sibley, MN",4,CAINC5N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",67,64,2,-22,-24,-19,-31,-14,7,-20,-17,-6,2,6,4,10,13,13
 "27143","Sibley, MN",4,CAINC5N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2822,2094,1993,1910,2708,3119,3275
 "27143","Sibley, MN",4,CAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",68,73,73,56,63,3,1,-2,3,4,13,4,-20,-30,11,-15,-64,-4
 "27143","Sibley, MN",4,CAINC5N,201,"211","    Oil and gas extraction","Thousands of dollars",-14,-13,5,16,21,0,0,-1,0,0,1,0,-9,-13,1,-3,10,1
 "27143","Sibley, MN",4,CAINC5N,202,"212","    Mining (except oil and gas)","Thousands of dollars",82,85,56,31,36,3,1,0,3,4,12,4,-1,-1,10,-5,-47,-3
 "27143","Sibley, MN",4,CAINC5N,203,"213","    Support activities for mining","Thousands of dollars",0,1,12,9,6,0,0,-1,0,0,0,0,-10,-16,0,-7,-27,-2
 "27143","Sibley, MN",4,CAINC5N,300,"22","   Utilities","Thousands of dollars",(D),(D),(D),(D),(D),-30,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,400,"23","   Construction","Thousands of dollars",21801,23865,26224,27084,25999,27075,24140,21835,24102,26628,35309,38155,35550,30913,31862,34178,23591,24201
 "27143","Sibley, MN",4,CAINC5N,401,"236","    Construction of buildings","Thousands of dollars",6083,6605,7379,7174,6374,6078,6551,6303,6980,7199,10862,12424,9942,7583,7292,7340,8028,8691
 "27143","Sibley, MN",4,CAINC5N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",3530,4807,5488,5958,6520,6901,6264,5991,6791,7507,7835,8329,9037,10086,10554,11822,2159,1748
 "27143","Sibley, MN",4,CAINC5N,403,"238","    Specialty trade contractors","Thousands of dollars",12188,12453,13357,13952,13105,14096,11325,9541,10331,11922,16612,17402,16571,13244,14016,15016,13404,13762
 "27143","Sibley, MN",4,CAINC5N,500,"31-33","   Manufacturing","Thousands of dollars",18069,20143,21728,22294,22964,23872,24675,24394,24575,27766,28618,30325,22120,23208,21251,34632,46422,46918
 "27143","Sibley, MN",4,CAINC5N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",10842,12662,13647,13853,15087,15105,15009,13765,12675,14754,15015,15896,8744,9064,9780,9859,9864,10054
 "27143","Sibley, MN",4,CAINC5N,511,"321","     Wood product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,513,"331","     Primary metal manufacturing","Thousands of dollars",-3,-3,-4,0,1,0,0,1,1,2,5,16,6,2,0,-8,2,2
 "27143","Sibley, MN",4,CAINC5N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",(D),(D),(D),-1,(D),(D),(D),(D),(D),(D),(D),13,14,(D),5,26,(D),(D)
 "27143","Sibley, MN",4,CAINC5N,515,"333","     Machinery manufacturing","Thousands of dollars",1342,1198,1304,1395,2292,2285,2223,1503,(D),(D),(D),(D),(D),(D),(D),(D),2709,(D)
 "27143","Sibley, MN",4,CAINC5N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",4,3,4,0,1,0,0,(D),(D),(D),(D),(D),(D),(D),(D),0,0,0
 "27143","Sibley, MN",4,CAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",1,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",0,0,-1,-1,0,0,0,-1,0,0,1,5,7,-7,-2,-5,0,0
 "27143","Sibley, MN",4,CAINC5N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",189,187,172,269,309,254,196,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",(D),(D),2660,2263,2172,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",7227,7481,8081,8441,7877,8767,9666,10629,11900,13012,13603,14429,13376,14144,11471,24773,36558,36864
 "27143","Sibley, MN",4,CAINC5N,531,"311","     Food manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),7956,8326,(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",20,10,4,4,0,5,0,-1,-2,1,6,9,6,19,36,198,58,57
 "27143","Sibley, MN",4,CAINC5N,533,"313","     Textile mills","Thousands of dollars",4,0,0,0,-3,1,0,0,0,0,0,0,0,1,1,-1,-5,-5
 "27143","Sibley, MN",4,CAINC5N,534,"314","     Textile product mills","Thousands of dollars",4,1,0,0,-3,1,0,0,0,0,0,0,1,1,2,0,-1,-2
 "27143","Sibley, MN",4,CAINC5N,535,"315","     Apparel manufacturing","Thousands of dollars",4,1,0,1,-2,2,0,0,0,0,0,0,0,0,-1,1,6,6
 "27143","Sibley, MN",4,CAINC5N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",5,1,0,0,-3,1,0,0,0,0,0,0,0,0,0,1,0,0
 "27143","Sibley, MN",4,CAINC5N,537,"322","     Paper manufacturing","Thousands of dollars",2,1,0,12,25,16,26,0,40,3,4,30,33,6,63,8,7,8
 "27143","Sibley, MN",4,CAINC5N,538,"323","     Printing and related support activities","Thousands of dollars",20,19,25,16,10,2,3,1,2,4,12,16,7,1,16,8,10,9
 "27143","Sibley, MN",4,CAINC5N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",46,18,21,2,14,8,2,3,5,2,6,136,52,13,173,5,11,19
 "27143","Sibley, MN",4,CAINC5N,541,"325","     Chemical manufacturing","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",0,0,2,5,4,-1,(D),(D),(D),(D),(D),(D),4,0,14,6,8,8
 "27143","Sibley, MN",4,CAINC5N,600,"42","   Wholesale trade","Thousands of dollars",9469,9796,8297,6980,6929,7236,7192,9381,11107,14514,14321,14250,12913,13915,13521,13282,13798,14150
 "27143","Sibley, MN",4,CAINC5N,700,"44-45","   Retail trade","Thousands of dollars",7708,7891,8267,8372,6588,5868,6166,6199,7570,8154,7511,7174,7267,6840,6505,6742,7208,7606
 "27143","Sibley, MN",4,CAINC5N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",1471,1337,1389,1051,632,578,619,631,787,1266,1216,1056,996,873,805,830,944,1036
 "27143","Sibley, MN",4,CAINC5N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),637,486,201,117,53,46,20,23,24
 "27143","Sibley, MN",4,CAINC5N,703,"443","    Electronics and appliance stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),52,34,12,13
 "27143","Sibley, MN",4,CAINC5N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",802,853,866,1068,629,645,684,678,755,722,717,657,597,583,555,674,548,547
 "27143","Sibley, MN",4,CAINC5N,705,"445","    Food and beverage stores","Thousands of dollars",1565,1591,1499,2050,1870,1691,1622,1500,1617,1700,1820,1790,1669,1494,1470,1479,1555,1600
 "27143","Sibley, MN",4,CAINC5N,706,"446","    Health and personal care stores","Thousands of dollars",718,787,(D),(D),(D),625,807,1052,1559,(D),982,927,889,917,902,926,992,1091
 "27143","Sibley, MN",4,CAINC5N,707,"447","    Gasoline stations","Thousands of dollars",1180,1215,1573,1644,1426,1023,1069,962,905,1087,979,1320,1794,1862,1744,1755,1863,2032
 "27143","Sibley, MN",4,CAINC5N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",143,144,132,65,34,28,(D),5,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",(D),(D),(D),(D),(D),(D),39,50,118,142,137,100,80,56,48,44,60,63
 "27143","Sibley, MN",4,CAINC5N,711,"452","    General merchandise stores","Thousands of dollars",(D),(D),(D),(D),420,408,393,(D),(D),(D),(D),(D),(D),(D),(D),355,495,473
 "27143","Sibley, MN",4,CAINC5N,712,"453","    Miscellaneous store retailers","Thousands of dollars",380,416,(D),(D),195,110,64,(D),(D),65,185,270,273,222,229,205,244,258
 "27143","Sibley, MN",4,CAINC5N,713,"454","    Nonstore retailers","Thousands of dollars",368,446,(D),(D),(D),452,577,(D),754,(D),689,612,540,399,378,(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,800,"48-49","   Transportation and warehousing","Thousands of dollars",(D),(D),(D),(D),(D),8103,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,801,"481","    Air transportation","Thousands of dollars",-21,-51,-25,-24,5,-1,197,209,225,351,226,180,229,147,44,9,10,11
 "27143","Sibley, MN",4,CAINC5N,802,"482","    Rail transportation","Thousands of dollars",536,542,451,276,292,304,315,324,270,184,167,136,128,59,(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,803,"483","    Water transportation","Thousands of dollars",46,-288,-73,-132,-58,69,228,338,408,650,612,504,383,182,519,422,984,1124
 "27143","Sibley, MN",4,CAINC5N,804,"484","    Truck transportation","Thousands of dollars",7600,8158,8316,8120,7910,(D),6847,6300,6583,8277,9865,10278,10606,9617,8974,9744,10776,10491
 "27143","Sibley, MN",4,CAINC5N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",350,387,518,461,438,355,500,420,552,809,877,1029,959,958,834,882,856,804
 "27143","Sibley, MN",4,CAINC5N,806,"486","    Pipeline transportation","Thousands of dollars",6,-6,-3,0,3,5,9,22,52,73,159,481,706,646,458,435,515,649
 "27143","Sibley, MN",4,CAINC5N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",30,26,20,13,3,6,24,25,35,28,35,68,67,75,43,35,27,27
 "27143","Sibley, MN",4,CAINC5N,808,"488","    Support activities for transportation","Thousands of dollars",142,150,78,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,809,"492","    Couriers and messengers","Thousands of dollars",13,17,42,29,28,0,1,0,6,4,6,-16,-16,-9,1,-4,-128,-94
 "27143","Sibley, MN",4,CAINC5N,811,"493","    Warehousing and storage","Thousands of dollars",(D),(D),(D),4,4,0,0,0,1,0,1,-21,-22,-13,0,-5,-115,-103
 "27143","Sibley, MN",4,CAINC5N,900,"51","   Information","Thousands of dollars",1497,1495,1573,1424,1265,1260,1219,1167,846,679,830,872,747,760,902,881,614,620
 "27143","Sibley, MN",4,CAINC5N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),658,811,811,717,759,887,861,604,542
 "27143","Sibley, MN",4,CAINC5N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",1,1,9,1,-8,-18,6,-7,2,0,1,1,2,0,2,3,1,8
 "27143","Sibley, MN",4,CAINC5N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",0,0,6,23,9,98,187,272,28,12,9,30,8,1,7,9,5,22
 "27143","Sibley, MN",4,CAINC5N,904,"516","    Internet publishing and broadcasting 8/","Thousands of dollars",0,0,17,27,20,20,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "27143","Sibley, MN",4,CAINC5N,905,"517","    Telecommunications","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),6,4,13,9,0,1,2,2,34
 "27143","Sibley, MN",4,CAINC5N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",0,0,10,7,4,5,7,14,2,1,2,14,10,0,5,6,2,13
 "27143","Sibley, MN",4,CAINC5N,907,"519","    Other information services 8/","Thousands of dollars",0,0,2,3,3,6,12,23,2,2,3,3,1,0,0,0,0,1
 "27143","Sibley, MN",4,CAINC5N,1000,"52","   Finance and insurance","Thousands of dollars",5305,5298,5131,4729,4731,4377,4185,4131,5139,4768,4893,4911,4968,4864,4661,4725,4776,4856
 "27143","Sibley, MN",4,CAINC5N,1001,"521","    Monetary Authorities-central bank","Thousands of dollars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 "27143","Sibley, MN",4,CAINC5N,1002,"522","    Credit intermediation and related activities","Thousands of dollars",3101,2949,2928,2980,3206,2989,2995,3142,3231,3739,3698,3786,3843,3830,3555,3311,3303,3462
 "27143","Sibley, MN",4,CAINC5N,1003,"523","    Securities, commodity contracts, and other financial investments and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1004,"524","    Insurance carriers and related activities","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1005,"525","    Funds, trusts, and other financial vehicles","Thousands of dollars",218,147,188,289,213,50,13,2,87,114,86,19,25,13,48,95,148,149
 "27143","Sibley, MN",4,CAINC5N,1100,"53","   Real estate and rental and leasing","Thousands of dollars",1086,(D),(D),(D),(D),722,851,1666,2647,2050,2875,3516,2746,2492,2931,3684,3446,3369
 "27143","Sibley, MN",4,CAINC5N,1101,"531","    Real estate","Thousands of dollars",(D),(D),(D),(D),(D),705,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1102,"532","    Rental and leasing services","Thousands of dollars",(D),203,170,133,55,26,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1103,"533","    Lessors of nonfinancial intangible assets (except copyrighted works)","Thousands of dollars",-1,-2,-1,0,0,-9,-17,-28,-39,161,-22,-7,-342,-573,-877,-843,-879,-876
 "27143","Sibley, MN",4,CAINC5N,1200,"54","   Professional, scientific, and technical services","Thousands of dollars",3584,(D),3807,(D),(D),4111,4135,4661,4384,4036,3661,4163,4245,5113,5030,4860,4522,4720
 "27143","Sibley, MN",4,CAINC5N,1300,"55","   Management of companies and enterprises","Thousands of dollars",(D),(D),(D),(D),(D),2522,2896,3134,3279,3240,3310,4788,10575,11303,11166,12372,12796,13708
 "27143","Sibley, MN",4,CAINC5N,1400,"56","   Administrative and support and waste management and remediation services","Thousands of dollars",(D),3696,(D),3160,2922,2007,2393,2235,2282,2694,2815,2826,2926,3590,3540,3105,3642,3635
 "27143","Sibley, MN",4,CAINC5N,1401,"561","    Administrative and support services","Thousands of dollars",(D),(D),(D),(D),(D),1664,2017,1627,1662,2168,2210,(D),2280,2810,2831,2678,3204,3214
 "27143","Sibley, MN",4,CAINC5N,1402,"562","    Waste management and remediation services","Thousands of dollars",(D),(D),317,(D),(D),343,376,608,620,526,605,(D),646,780,709,427,438,421
 "27143","Sibley, MN",4,CAINC5N,1500,"61","   Educational services","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1600,"62","   Health care and social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1601,"621","    Ambulatory health care services","Thousands of dollars",3375,3805,3745,2876,3072,3053,3084,(D),3008,3171,3093,3200,3433,3877,4307,(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1602,"622","    Hospitals","Thousands of dollars",14,15,20,42,29,39,36,62,68,56,50,52,78,(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",4031,4171,4425,4500,4423,4239,7562,7232,7643,7929,8243,7916,7745,7803,7436,8407,8058,7983
 "27143","Sibley, MN",4,CAINC5N,1604,"624","    Social assistance","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),2114,2213,2158,2709
 "27143","Sibley, MN",4,CAINC5N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",243,338,303,363,275,(D),298,287,137,(D),(D),174,327,(D),858,623,664,625
 "27143","Sibley, MN",4,CAINC5N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),9,0,6,(D),(D),(D),(D),(D),(D),48
 "27143","Sibley, MN",4,CAINC5N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",0,0,0,-1,-4,-6,-1,1,6,0,0,-3,0,1,1,0,0,0
 "27143","Sibley, MN",4,CAINC5N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),122,(D),(D),(D),(D),(D),(D),(D),(D),577
 "27143","Sibley, MN",4,CAINC5N,1800,"72","   Accommodation and food services","Thousands of dollars",1750,1678,1609,1733,1664,(D),1457,1517,1489,(D),(D),1601,1745,(D),2243,2989,2762,2882
 "27143","Sibley, MN",4,CAINC5N,1801,"721","    Accommodation","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1802,"722","    Food services and drinking places","Thousands of dollars",(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",8634,9825,9101,8935,9281,9654,9424,9008,9139,10255,9823,9871,9579,10423,11070,11770,11415,11891
 "27143","Sibley, MN",4,CAINC5N,1901,"811","    Repair and maintenance","Thousands of dollars",2679,2953,2512,2319,2476,2590,2492,2303,2264,2735,(D),2586,2481,2911,3432,3909,3432,3520
 "27143","Sibley, MN",4,CAINC5N,1902,"812","    Personal and laundry services","Thousands of dollars",2360,(D),(D),(D),(D),(D),(D),(D),(D),(D),2773,(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",3574,4205,4025,4098,4029,4140,4403,4599,4525,4448,4409,4510,4622,4852,4935,5019,5126,5366
 "27143","Sibley, MN",4,CAINC5N,1904,"814","    Private households","Thousands of dollars",21,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "27143","Sibley, MN",4,CAINC5N,2000,"...","  Government and government enterprises","Thousands of dollars",30393,33186,34864,37703,39423,39402,37800,39255,41736,42817,41942,42060,42927,38209,39794,40662,41917,44261
 "27143","Sibley, MN",4,CAINC5N,2001,"...","   Federal civilian","Thousands of dollars",2194,2376,2448,2541,2647,2739,2839,2786,2857,2831,2705,2866,2748,3040,3121,2936,2806,2927
 "27143","Sibley, MN",4,CAINC5N,2002,"...","   Military","Thousands of dollars",780,1062,1557,1720,2246,2021,2158,2085,2244,2224,2034,1856,1736,1601,1525,1584,1584,1722
 "27143","Sibley, MN",4,CAINC5N,2010,"...","   State and local","Thousands of dollars",27419,29748,30859,33442,34530,34642,32803,34384,36635,37762,37203,37338,38443,33568,35148,36142,37527,39612
 "27143","Sibley, MN",4,CAINC5N,2011,"...","    State government","Thousands of dollars",481,590,562,770,570,883,913,914,1042,1107,1036,955,1003,1049,1041,856,871,862
 "27143","Sibley, MN",4,CAINC5N,2012,"...","    Local government","Thousands of dollars",26938,29158,30297,32672,33960,33759,31890,33470,35593,36655,36167,36383,37440,32519,34107,35286,36656,38750
 "27145","Stearns, MN",4,CAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",3618513,3789027,3954485,4163376,4313614,4554862,4870496,5157593,5017410,5223855,5670678,5940098,6100700,6518352,6752016,6814953,7153011,7516194
 "27145","Stearns, MN",4,CAINC5N,20,"...","Population (persons) 2/","Number of persons",135241,137006,138401,139788,141813,144256,146591,148307,149696,150754,151345,151883,152573,153972,155890,156996,157979,159256
 "27145","Stearns, MN",4,CAINC5N,30,"...","Per capita personal income (dollars)","Dollars",26756,27656,28573,29784,30418,31575,33225,34776,33517,34652,37469,39110,39985,42335,43313,43408,45278,47196
 "27145","Stearns, MN",4,CAINC5N,35,"...","Earnings by place of work","Thousands of dollars",3148716,3333256,3388716,3618896,3722368,3858485,4058625,4245568,4110798,4236512,4538728,4795202,4994634,5364048,5503152,5581832,5802267,5957143
 "27145","Stearns, MN",4,CAINC5N,36,"..."," Less: Contributions for government social insurance 3/","Thousands of dollars",357268,378259,385012,408821,424748,452260,474490,492282,488857,492107,465079,486299,578591,600684,622530,642514,671638,696657
 "27145","Stearns, MN",4,CAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",180727,191927,192998,203430,213550,226695,238018,246625,247487,246569,203763,210030,287675,306128,317588,329010,345110,360995
 "27145","Stearns, MN",4,CAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",176541,186332,192014,205391,211198,225565,236472,245657,241370,245538,261316,276269,290916,294556,304942,313504,326528,335662
 "27145","Stearns, MN",4,CAINC5N,42,"..."," Plus: Adjustment for residence 4/","Thousands of dollars",-253052,-281056,-241355,-221757,-219141,-240152,-287951,-323694,-394883,-385368,-421897,-434438,-443431,-503534,-565951,-619326,-631782,-600056
 "27145","Stearns, MN",4,CAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",2538396,2673941,2762349,2988318,3078479,3166073,3296184,3429592,3227058,3359037,3651752,3874465,3972612,4259830,4314671,4319992,4498847,4660430
 "27145","Stearns, MN",4,CAINC5N,46,"..."," Plus: Dividends, interest, and rent 5/","Thousands of dollars",626019,617835,666791,621505,642533,729138,839210,859986,837171,797317,922980,990593,1015446,1077510,1208486,1215368,1327940,1437515
